time,vehicle_id,x,y,speed,angle,lane,pos,anomaly,depart,edges,edge_id,lane_id,length,lane_speed,shape,acceleration,jerk,stopped,stopped_time,leader_distance,gap_time
698.0,11,236.03218666925844,367.9959683066715,0.4359874509065967,273.68163256477567,S01_1,63.9574154008977,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2781786241991953,0.3866428416934641,0,0.0,0.1844771726236835,0.0012257630198649
699.0,11,223.64730280681812,368.8809453593208,0.432685717710955,274.15487784928234,S01_1,76.37398297217335,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2669886101982696,0.3512742580763432,0,0.0,0.1767538345350082,0.0011894218740562
700.0,11,211.42682621701024,369.7686857276839,0.426972807960181,274.15487784928297,S01_1,88.62671428642899,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2627978026048478,0.357422930332649,0,0.0,0.1796196172784751,0.0012316695984178
701.0,11,198.69771685034337,370.6933750517911,0.4447554569340893,274.15487784928234,S01_1,101.38942086283387,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3036348643726809,0.3969790735555836,0,0.0,0.1811620566318893,0.0011696186447313
702.0,11,186.91218814689435,371.44335548101446,0.4115488512549758,272.9413513585339,S01_1,113.19982008271728,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2150116753623341,0.2832506583740041,0,0.0,0.171753840011687,0.0012454067169459
703.0,11,174.23979593223706,371.8241162593236,0.4418789556737164,270.48606070015376,S01_1,125.88003363536151,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3254432928945981,0.4581165924834306,0,0.0,0.1806546507721773,0.0011776828950379
675.0,12,476.5863529041753,445.20948340428896,0.4816308737043029,230.7616636446753,315255814_1,2.0040749718667943,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4168948285493322,0.3945611334941528,0,0.0,0.3834009847985355,0.0022130477523258
676.0,12,465.5021721081619,434.3814496434775,0.5400092724295479,225.6697394996591,315255814_1,17.498494331855603,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.3741933541508053,0.3235920279745588,0,0.0,0.3448430494291022,0.00171294793565
677.0,12,454.3197132576624,424.2221145893633,0.5265801699858509,228.1487417997934,315255814_1,32.6077905277308,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2493864749022052,0.2514639615193172,0,0.0,0.3047217724013173,0.0015575765018223
678.0,12,442.9893142571519,414.87041430862536,0.5122731612951358,232.1300282260334,315255814_1,47.30678674420899,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2478606073092721,0.3597640304076742,0,0.0,0.2721020821825988,0.0014384486714396
684.0,12,364.1945893825635,368.1318492517187,0.5286439834904371,256.6327772116772,ET03_2,39.92695414524818,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.2086840696703416,0.2892042465073408,0,0.0,0.1533345434141614,0.0007471661946215
685.0,12,348.6223412526392,365.6993392237648,0.544741829582104,263.61573531921226,:millieu_7_1,3.777094964849241,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.3007065492738602,0.4419445082420474,0,0.0,0.4854174620052554,0.0024160126506849
689.0,12,284.4732297416239,364.37583993311455,0.5614017714005911,274.0400160032774,S01_1,15.378395872669875,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2687860282914091,0.3656842842685249,0,0.0,0.4036178593684675,0.0019194724470264
690.0,12,269.12213104144337,365.6882549477141,0.5369667186173721,274.88651904234746,S01_1,30.7855601122183,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2302572990824102,0.3272577067795126,0,0.0,0.3790020599048728,0.0019040336030669
691.0,12,253.9457854155925,366.8433143373768,0.5304799002989181,273.68163256477567,S01_1,46.00669375096468,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2614526908604823,0.3885090463383636,0,0.0,0.3500728077449404,0.001781448861772
692.0,12,238.13512798365437,367.8606541418542,0.5521788775849694,273.68163256477567,S01_1,61.85011609630707,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3104417397936975,0.4041404422021501,0,0.0,0.3111093351111879,0.0014916589868391
693.0,12,223.2871362992801,368.9071091791788,0.5187584868293976,274.15487784928297,S01_1,76.73510010314827,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2146401006968977,0.2769445238895962,0,0.0,0.2790318790665539,0.0014508413238652
694.0,12,208.78681888138152,369.9604655709157,0.5066798402373534,274.15487784928297,S01_1,91.2736896571032,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2517336695220436,0.393690484841626,0,0.0,0.253789565088,0.0013593120261716
695.0,12,194.80641590326263,370.97605346541815,0.4885027655388556,274.15487784928297,S01_1,105.29099250916832,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2411341392794066,0.3517929870423152,0,0.0,0.9090950390171793,0.0051881628584769
696.0,12,178.97084076753845,371.7839801419509,0.5526804185060468,272.3831859282185,S01_1,121.14879817069044,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3842728975428481,0.4868492054524197,0,0.0,0.947721846801668,0.004716283179436
678.0,13,475.3635803053767,444.01496815546255,0.4692336092408583,227.23230273313547,315255814_1,3.713371470756835,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.3884793059194855,0.3833952297517454,0,0.0,0.4584969807135668,0.0027346311047549
679.0,13,464.7179513098959,433.6153515947513,0.518632607532096,225.6697394996591,315255814_1,18.594745479574986,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.358586475656937,0.3348441828982011,0,0.0,0.7920437604444472,0.004221985488237
682.0,13,428.75269755455975,403.6434109600355,0.5510602314917683,231.0652258738566,315255814_1,65.43726885821053,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2684057270176708,0.3182229947071626,0,0.0,0.6084838520157171,0.0030074174644481
683.0,13,416.8964833733624,394.60048125930746,0.5200513611409395,235.8458149039428,315255814_1,80.35933023844656,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.218831505927003,0.3175544482190486,0,0.0,0.6300843810056432,0.0033366157738074
685.0,13,393.8808981924985,382.6892262944232,0.4443242631085929,243.82823015017493,ET03_1,7.079607832035467,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2176002297043612,0.3798735376798159,0,0.0,0.1839541294338825,0.0011888999014212
686.0,13,387.3733357240411,376.090157112844,0.2970548668118586,245.44004101104943,ET03_2,15.606519883243331,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.0167619005668142,0.1846717511856335,0,0.0,0.0796170924392345,0.0010738417347892
