time,vehicle_id,x,y,speed,angle,lane,pos,anomaly
468,v_neg_speed,457.10922230838156,431.02060180880943,0.3762,228.13635836833274,315255814_0,26.0139,1
469,v_neg_speed,456.83009620012734,430.77047581569855,0.3771,228.13635836833316,315255814_0,26.391,1
470,v_neg_speed,456.5503039197771,430.5197528631769,0.378,228.13635836833316,315255814_0,26.769,1
471,v_neg_speed,456.2698454673308,430.26843295124445,0.3789,228.13635836833222,315255814_0,27.1479,1
472,v_neg_speed,455.9887208427884,430.0165160799013,0.37979999999999997,228.13635836833316,315255814_0,27.5277,1
473,v_neg_speed,455.7069300461499,429.7640022491473,0.3807,228.13635836833265,315255814_0,27.9084,1
474,v_neg_speed,455.42447307741537,429.5108914589826,0.3816,228.13635836833265,315255814_0,28.29,1
475,v_neg_speed,455.1413499365848,429.2571837094071,0.3825,228.13635836833222,315255814_0,28.6725,1
476,v_neg_speed,454.8575606236581,429.0028790004209,0.3834,228.13635836833222,315255814_0,29.0559,1
477,v_neg_speed,454.57310513863536,428.7479773320239,0.3843,228.13635836833222,315255814_0,29.4402,1
478,v_neg_speed,454.2879834815165,428.4924787042161,0.3852,228.13635836833316,315255814_0,29.825400000000002,1
479,v_neg_speed,454.0021956523016,428.23638311699756,0.3861,228.13635836833265,315255814_0,30.2115,1
480,v_neg_speed,453.71574165099065,427.97969057036823,0.387,228.13635836833265,315255814_0,30.5985,1
481,v_neg_speed,453.42862147758365,427.72240106432815,0.3879,228.13635836833222,315255814_0,30.9864,1
482,v_neg_speed,453.1408351320805,427.4645145988773,0.3888,228.13635836833265,315255814_0,31.3752,1
483,v_neg_speed,452.8523826144813,427.2060311740157,0.3897,228.13635836833265,315255814_0,31.7649,1
484,v_neg_speed,452.56326392478604,426.94695078974337,0.3906,228.13635836833316,315255814_0,32.1555,1
485,v_neg_speed,452.27347906299474,426.6872734460602,0.3915,228.13635836833222,315255814_0,32.547000000000004,1
486,v_neg_speed,451.98302802910734,426.4269991429663,0.3924,228.13635836833222,315255814_0,32.939400000000006,1
487,v_neg_speed,451.69191082312386,426.1661278804616,0.3933,228.13635836833222,315255814_0,33.3327,1
488,v_neg_speed,451.40012744504435,425.9046596585462,0.3942,228.13635836833274,315255814_0,33.7269,1
489,v_neg_speed,451.1076778948687,425.64259447722,0.3951,228.13635836833265,315255814_0,34.122,1
490,v_neg_speed,450.814562172597,425.379932336483,0.396,228.13635836833265,315255814_0,34.518,1
491,v_neg_speed,450.52078027822927,425.1166732363353,0.39690000000000003,228.13635836833274,315255814_0,34.9149,1
492,v_neg_speed,450.2263322117654,424.8528171767768,0.3978,228.13635836833265,315255814_0,35.3127,1
493,v_neg_speed,449.9312179732055,424.5883641578075,0.3987,228.13635836833265,315255814_0,35.7114,1
494,v_neg_speed,449.63543756254955,424.3233141794275,0.3996,228.13635836833222,315255814_0,36.111,1
495,v_neg_speed,449.3389909797975,424.0576672416367,0.4005,228.13635836833265,315255814_0,36.5115,1
496,v_neg_speed,449.04187822494936,423.79142334443515,0.40140000000000003,228.13635836833316,315255814_0,36.9129,1
497,v_neg_speed,448.74409929800515,423.5245824878228,0.4023,228.13635836833265,315255814_0,37.3152,1
498,v_neg_speed,448.4456541989649,423.2571446717997,0.4032,228.13635836833274,315255814_0,37.718399999999995,1
499,v_neg_speed,448.1465429278286,422.98910989636585,0.4041,228.13635836833222,315255814_0,38.122499999999995,1
500,v_neg_speed,447.8467654845962,422.7204781615212,0.405,228.13635836833222,315255814_0,38.527499999999996,1
501,v_neg_speed,447.53768812306845,422.46158886422444,0.40590000000000004,228.2915820392969,315255814_0,38.9334,1
502,v_neg_speed,447.2184843816826,422.2134317387082,0.4068,228.6169733243064,315255814_0,39.340199999999996,1
503,v_neg_speed,446.89857443732905,421.96472559300275,0.4077,228.9431829118778,315255814_0,39.747899999999994,1
504,v_neg_speed,446.5779582900078,421.71547042710813,0.4086,229.27019027263586,315255814_0,40.156499999999994,1
505,v_neg_speed,446.25663593971893,421.46566624102434,0.40950000000000003,229.597974567669,315255814_0,40.565999999999995,1
506,v_neg_speed,445.93460738646235,421.2153130347513,0.41040000000000004,229.9265146547041,315255814_0,40.9764,1
507,v_neg_speed,445.6118726302381,420.9644108082891,0.4113,230.25578909456652,315255814_0,41.387699999999995,1
508,v_neg_speed,445.2884316710462,420.7129595616377,0.4122,230.58577615793246,315255814_0,41.799899999999994,1
509,v_neg_speed,444.96428450888664,420.4609592947971,0.4131,230.91645383235442,315255814_0,42.212999999999994,1
510,v_neg_speed,444.63943114375945,420.2084100077673,0.41400000000000003,231.24779982957585,315255814_0,42.626999999999995,1
511,v_neg_speed,444.3138715756645,419.9553117005483,0.41490000000000005,231.57979159310855,315255814_0,43.0419,1
512,v_neg_speed,443.98760580460197,419.70166437314015,0.4158,231.91240630608934,315255814_0,43.457699999999996,1
513,v_neg_speed,443.6606338305717,419.4474680255427,0.4167,232.13759500501428,315255814_0,43.874399999999994,1
514,v_neg_speed,443.33295565357383,419.1927226577562,0.4176,232.13759500501428,315255814_0,44.291999999999994,1
515,v_neg_speed,443.00457127360824,418.9374282697804,0.41850000000000004,232.13759500501428,315255814_0,44.710499999999996,1
516,v_neg_speed,442.675480690675,418.6815848616154,0.41940000000000005,232.13759500501428,315255814_0,45.1299,1
517,v_neg_speed,442.3456839047741,418.42519243326126,0.4203,232.13759500501428,315255814_0,45.5502,1
518,v_neg_speed,442.01518091590555,418.16825098471793,0.4212,232.13759500501388,315255814_0,45.971399999999996,1
519,v_neg_speed,441.6839717240693,417.9107605159854,0.4221,232.13759500501428,315255814_0,46.393499999999996,1
520,v_neg_speed,441.3520563292654,417.6527210270636,0.423,232.13759500501388,315255814_0,46.8165,1
521,v_neg_speed,441.0194347314938,417.39413251795264,0.4239,232.13759500501428,315255814_0,47.2404,1
522,v_neg_speed,440.68610693075453,417.1349949886525,0.4248,232.13759500501428,315255814_0,47.6652,1
523,v_neg_speed,440.35207292704763,416.8753084391632,0.42569999999999997,232.13759500501428,315255814_0,48.0909,1
